id,Date1,Date2,Price1,Price2
7815,2000-01-21,2013-11-29,74950,144500
7815,2013-11-29,2017-09-15,144500,158000
7816,1996-03-29,1998-10-23,43000,50500
7816,1998-10-23,2000-08-18,50500,67000
7816,2000-08-18,2007-10-18,67000,157500
7817,1998-11-13,2000-06-09,53000,72500
7817,2000-06-09,2004-06-11,72500,129950
7818,2013-06-28,2015-09-17,109000,150000
7818,2015-09-17,2018-10-26,150000,160000
7818,2018-10-26,2020-02-14,160000,175000
7819,2007-01-31,2014-06-10,138000,142000
7820,1997-12-03,1998-07-24,40000,51000
7822,2004-06-28,2023-11-16,129995,110000
7822,2023-11-16,2024-05-29,110000,165000
7824,2004-06-28,2016-06-27,132995,140000
7825,2005-02-25,2007-02-16,142500,165000
7825,2007-02-16,2021-03-15,165000,190000
7825,2021-03-15,2025-05-23,190000,203000
7827,2004-07-16,2007-12-19,122995,135000
7828,2004-07-09,2024-02-02,164995,190000
7829,2005-03-24,2018-10-17,145000,165995
7829,2018-10-17,2021-07-09,165995,163000
7829,2021-07-09,2023-10-12,163000,175000
7834,1997-11-27,2002-04-19,56000,146000
7834,2002-04-19,2005-06-21,146000,214000
7835,2000-12-04,2001-11-02,110000,135000
7835,2001-11-02,2007-05-25,135000,221000
7836,2012-10-12,2013-07-26,160200,218000
7838,2004-05-21,2009-08-12,205000,219950
7838,2009-08-12,2012-08-17,219950,230000
7838,2012-08-17,2014-06-20,230000,230000
7838,2014-06-20,2021-08-25,230000,340000
7839,1996-08-30,2003-04-11,73000,180000
7839,2003-04-11,2015-06-08,180000,290000
7839,2015-06-08,2020-09-25,290000,360000
7841,2005-03-18,2017-03-31,99950,128950
7842,1997-06-09,2000-01-14,30000,58000
7842,2000-01-14,2004-05-21,58000,108000
7842,2004-05-21,2008-09-10,108000,86798
7842,2008-09-10,2019-02-22,86798,132000
7844,1999-02-05,2001-04-27,52000,83500
7845,2000-06-16,2000-08-18,68000,79950
7845,2000-08-18,2005-09-01,79950,122500
7845,2005-09-01,2007-03-12,122500,152000
7845,2007-03-12,2017-08-25,152000,146000
7845,2017-08-25,2023-12-21,146000,190000
7846,2003-10-09,2022-11-18,115000,165000
7847,2006-02-17,2009-10-23,127000,125000
7847,2009-10-23,2017-02-03,125000,152000
7847,2017-02-03,2018-11-30,152000,180000
7847,2018-11-30,2024-05-30,180000,180000
7848,1996-04-26,2001-08-01,44000,80750
7848,2001-08-01,2004-02-20,80750,136500
7848,2004-02-20,2006-08-18,136500,135500
7848,2006-08-18,2007-08-24,135500,154000
7850,2006-05-12,2015-07-10,134500,142500
7850,2015-07-10,2018-11-02,142500,150750
7851,1998-08-19,1999-07-30,48000,70500
7851,1999-07-30,2004-02-19,70500,134500
7851,2004-02-19,2016-03-23,134500,158000
7852,1995-05-26,1999-09-03,38000,65500
7852,1999-09-03,2002-04-16,65500,83000
7853,1998-04-20,2019-05-03,50500,164500
7853,2019-05-03,2024-10-24,164500,210000
7855,2005-12-22,2015-05-06,119995,116500
7855,2015-05-06,2019-05-24,116500,133000
7856,2003-05-13,2010-11-05,87500,106500
7856,2010-11-05,2020-09-04,106500,142000
7856,2020-09-04,2024-04-18,142000,155000
7857,2009-07-31,2014-07-25,115000,127500
7857,2014-07-25,2017-02-28,127500,135000
7857,2017-02-28,2023-10-13,135000,169950
7858,2005-03-17,2020-08-11,110000,147500
7859,2002-05-01,2005-08-15,92000,125000
7859,2005-08-15,2010-03-01,125000,120000
7859,2010-03-01,2022-10-28,120000,175000
7860,1998-08-21,2006-08-25,47000,137000
7860,2006-08-25,2013-08-21,137000,140000
7860,2013-08-21,2018-02-28,140000,162000
7860,2018-02-28,2022-04-22,162000,182500
7861,1998-07-24,2002-05-13,50000,75000
7863,2002-01-11,2009-04-03,87950,115000
7863,2009-04-03,2010-05-07,115000,140000
7864,1998-08-06,2003-03-28,50000,117000
7864,2003-03-28,2007-04-20,117000,147000
7864,2007-04-20,2018-07-09,147000,157500
7865,1996-06-20,2019-03-01,38500,157000
7866,1998-11-06,2001-08-23,51500,93500
7866,2001-08-23,2003-01-17,93500,119950
7866,2003-01-17,2005-08-15,119950,130000
7866,2005-08-15,2015-09-25,130000,142000
7866,2015-09-25,2022-09-06,142000,184500
7866,2022-09-06,2026-03-16,184500,210000
7867,1996-07-05,1997-03-14,42500,46500
7867,1997-03-14,2001-09-28,46500,87500
7867,2001-09-28,2014-06-24,87500,135000
7868,1999-08-04,2004-06-23,69950,130000
7870,1997-10-13,1999-12-23,81000,105000
7870,1999-12-23,2003-09-04,105000,180000
7870,2003-09-04,2008-03-28,180000,235000
7872,1997-10-24,2003-08-19,81500,175500
7873,2002-09-13,2016-08-05,134950,308000
7875,1999-09-21,2010-05-28,90000,244000
7875,2010-05-28,2013-08-19,244000,249995
7875,2013-08-19,2023-01-09,249995,385000
7876,2011-12-15,2022-01-06,206000,390000
7885,2000-11-24,2001-03-30,95000,138000
7885,2001-03-30,2017-08-09,138000,285000
7886,2002-08-23,2009-02-04,156000,220000
7886,2009-02-04,2013-03-01,220000,212500
7886,2013-03-01,2018-07-03,212500,299950
7886,2018-07-03,2021-09-10,299950,358000
7887,1996-07-01,1998-12-18,55000,83000
7889,1997-03-17,2003-08-20,86950,195000
7890,1999-07-23,2001-06-15,99000,125000
7890,2001-06-15,2001-07-25,125000,133000
7890,2001-07-25,2003-12-23,133000,193000
7891,2004-07-08,2015-08-24,195000,315000
7891,2015-08-24,2019-01-04,315000,342500
7892,2002-06-06,2003-01-29,150000,192000
7892,2003-01-29,2005-09-02,192000,235000
7892,2005-09-02,2018-04-04,235000,350000
7892,2018-04-04,2020-10-30,350000,436500
7894,2004-03-02,2013-06-28,198000,288000
7896,2001-05-11,2025-10-02,125950,520000
7899,2013-07-30,2021-06-10,227500,585000
7904,2002-09-06,2012-03-15,167000,248000
7905,2008-07-11,2019-02-14,250000,365000
7906,1996-09-09,2000-10-24,73500,131000
7906,2000-10-24,2004-09-27,131000,192500
7906,2004-09-27,2018-05-08,192500,346000
7910,2000-09-01,2003-11-24,112000,192000
7910,2003-11-24,2024-06-19,192000,415000
7914,2020-02-05,2025-02-07,340000,395000
7915,2015-03-31,2021-03-26,305000,425000
7916,2000-04-20,2009-12-15,230000,560000
7917,1998-07-31,2025-06-26,287500,910000
7921,2001-09-21,2004-04-08,115000,370000
7924,2004-02-18,2012-12-07,228500,289950
7926,2005-10-06,2014-04-25,237000,317500
7927,1996-04-24,1997-07-01,91000,107000
7928,2013-10-28,2023-05-26,449950,860000
7930,1996-04-26,2020-07-17,83750,397000
7931,2007-08-20,2019-10-23,302000,145000
7933,2018-03-29,2021-10-01,291500,530000
7934,2001-12-20,2002-11-15,185000,400000
7934,2002-11-15,2021-07-30,400000,740000
7939,2015-10-23,2017-05-26,260000,780000
7942,2004-02-11,2025-03-19,435000,400000
7943,2003-11-27,2025-10-02,395000,845000
7944,2005-08-12,2006-05-31,210000,227500
7946,1999-01-29,2005-07-06,86000,225000
7950,2000-06-16,2011-08-24,121500,234000
7951,1999-08-13,2024-12-05,45000,335000
7953,1995-05-05,2016-09-21,57000,218000
7953,2016-09-21,2024-11-27,218000,325000
7955,2001-03-30,2002-11-08,100000,160000
7955,2002-11-08,2004-08-17,160000,207000
7955,2004-08-17,2010-08-17,207000,207000
7956,2006-06-16,2025-03-07,209500,365000
7959,2005-09-06,2014-09-25,185000,250000
7960,1997-10-08,2001-03-15,66000,92000
7960,2001-03-15,2025-09-23,92000,340000
7965,2003-12-05,2020-08-28,240000,400000
7965,2020-08-28,2024-01-03,400000,515000
7968,1997-05-19,2025-03-07,67500,325000
7971,1996-07-23,2013-08-19,68000,200000
7971,2013-08-19,2024-04-26,200000,275000
7972,2002-11-25,2005-06-24,159995,179000
7972,2005-06-24,2011-04-11,179000,207500
7972,2011-04-11,2015-07-15,207500,237500
7972,2015-07-15,2021-03-04,237500,300000
7973,2007-03-09,2007-12-03,177000,226500
7973,2007-12-03,2014-12-02,226500,250000
7973,2014-12-02,2025-08-11,250000,342500
7974,1997-11-28,2022-10-31,74000,425000
7975,1996-05-03,2005-10-07,65000,182500
7976,1996-06-28,1999-06-02,63000,91000
7976,1999-06-02,2001-11-30,91000,137000
7977,2002-03-15,2003-10-10,148000,179950
7977,2003-10-10,2025-03-17,179950,410000
7981,2001-10-12,2002-12-12,92500,155000
7982,2000-02-16,2009-06-24,99995,195000
7982,2009-06-24,2019-10-11,195000,325000
7984,2006-10-24,2018-10-05,225000,285000
7984,2018-10-05,2022-12-16,285000,420000
7986,2009-09-24,2014-08-13,192500,260000
7989,2011-07-29,2013-05-17,178500,227500
7989,2013-05-17,2024-10-25,227500,320000
7991,2001-08-03,2003-06-05,112500,157500
7991,2003-06-05,2006-04-28,157500,189950
7991,2006-04-28,2014-08-01,189950,237500
7991,2014-08-01,2020-11-11,237500,297500
7992,1996-04-23,2025-01-16,66000,380000
7996,1996-05-29,2003-09-12,66500,163000
7996,2003-09-12,2016-12-16,163000,257500
7997,1995-08-31,2006-04-28,67000,31000
7998,1997-04-30,1997-07-10,96500,98000
7998,1997-07-10,2001-08-23,98000,148000
7998,2001-08-23,2006-11-15,148000,275000
7999,2009-02-10,2013-04-03,210000,240000
7999,2013-04-03,2018-12-12,240000,372500
8000,2008-06-24,2009-12-02,125000,200000
8001,1998-02-19,2000-01-07,84950,104250
8003,2008-07-28,2015-07-02,168000,259500
8003,2015-07-02,2020-09-11,259500,330000
8004,2016-02-25,2020-11-12,244000,347000
8005,2008-03-20,2008-08-08,210000,180000
8006,2011-11-17,2018-11-02,184000,304000
8015,1995-12-11,1999-06-11,57000,78500
8015,1999-06-11,2009-07-31,78500,164950
8016,1999-03-26,2007-05-17,68500,190000
8017,2001-04-26,2006-07-27,83500,178000
8017,2006-07-27,2016-08-05,178000,230000
8018,1998-05-14,2002-08-08,73000,139950
8019,1999-06-24,2012-10-03,83000,200000
8020,1995-05-30,1996-12-23,63000,68000
8025,1998-06-19,2004-05-13,94000,222500
8025,2004-05-13,2020-09-04,222500,340000
8025,2020-09-04,2023-08-14,340000,380000
8026,1995-07-24,2012-04-20,63000,240000
8027,1998-12-16,2018-05-04,87500,338000
8028,2000-01-28,2002-06-14,99500,139950
8029,2003-02-28,2003-02-28,137500,137500
8030,1998-03-13,2009-06-09,79500,175000
8030,2009-06-09,2009-06-29,175000,188000
8031,2009-08-26,2011-07-22,225000,232800
8031,2011-07-22,2018-09-25,232800,375000
8032,1997-05-23,1998-10-02,71500,83950
8033,1999-08-20,2011-06-29,72000,206500
8033,2011-06-29,2013-01-18,206500,200000
8035,2005-12-29,2006-07-18,167000,204950
8036,2001-11-09,2010-10-29,123000,208000
8043,2004-07-29,2007-05-18,179950,220000
8043,2007-05-18,2017-02-10,220000,248750
8045,1995-01-06,1996-06-21,69000,70000
8045,1996-06-21,1997-06-20,70000,72000
8046,1996-11-22,2005-07-28,59950,185000
8047,1995-09-29,2014-09-12,23500,225000
8047,2014-09-12,2015-11-11,225000,257450
8047,2015-11-11,2016-09-29,257450,265000
8048,2021-03-08,2022-11-02,290000,396000
8049,2010-02-15,2023-04-20,154000,305000
8052,1998-12-04,2013-09-06,69500,160000
8052,2013-09-06,2014-09-19,160000,191250
8052,2014-09-19,2017-03-20,191250,246500
8054,2013-12-12,2016-05-23,183500,248000
8054,2016-05-23,2025-05-15,248000,370000
8056,1997-09-05,2023-03-03,76500,287000
8056,2023-03-03,2024-08-02,287000,485000
8060,1997-06-27,2021-02-19,86000,374000
8061,2010-11-12,2015-12-18,190000,283000
8064,2018-02-23,2022-02-25,255000,375000
8067,2002-08-13,2016-08-15,132000,230000
8068,2002-12-06,2023-09-01,132000,300000
8069,2002-08-30,2014-02-21,135000,182000
8072,2009-08-03,2016-11-30,140000,232500
8073,1995-07-07,2000-02-18,54000,84500
8073,2000-02-18,2000-12-06,84500,93000
8074,1999-06-29,2004-02-16,74950,155000
8076,2002-04-12,2010-11-24,106500,180000
8076,2010-11-24,2013-07-19,180000,216500
8077,2002-07-19,2014-10-06,134500,195000
8078,2004-09-24,2007-07-27,168600,199950
8078,2007-07-27,2023-03-21,199950,290000
8080,1997-11-14,2018-10-05,60000,380000
8081,2002-05-10,2002-08-02,110000,134000
8082,2006-08-16,2015-05-14,228000,257500
8082,2015-05-14,2024-02-23,257500,475000
8083,1999-09-10,2016-03-10,96000,260000
8084,1996-11-29,2001-03-30,89000,189000
8084,2001-03-30,2003-10-15,189000,240000
8087,1997-05-02,2020-12-04,76000,285000
8088,2008-11-14,2016-02-16,146750,220000
8088,2016-02-16,2018-10-01,220000,245000
8088,2018-10-01,2024-02-14,245000,345000
8091,2003-11-21,2019-05-17,175000,278000
8092,1996-12-11,2004-07-07,70000,198000
8094,1996-10-25,1999-12-17,61000,85000
8095,2005-01-07,2021-03-31,220000,420000
8097,2001-05-18,2009-12-18,126000,205000
8103,2012-11-23,2016-07-20,163000,230000
8103,2016-07-20,2024-11-29,230000,295000
8106,1997-07-01,2000-10-20,71000,106500
8106,2000-10-20,2003-07-30,106500,139950
8110,2018-06-15,2022-09-30,265000,328000
8111,2023-03-17,2024-07-31,2488977,325000
8114,2009-02-05,2016-03-31,180000,235000
8115,2009-04-22,2012-10-26,230000,244000
8115,2012-10-26,2014-11-10,244000,250000
8115,2014-11-10,2020-06-02,250000,380000
8116,1997-12-02,1999-07-16,72500,79500
8116,1999-07-16,2003-06-20,79500,188000
8117,1996-02-09,2002-04-19,49000,115000
8117,2002-04-19,2015-08-12,115000,265995
8119,1997-03-07,2007-05-31,53500,196500
8119,2007-05-31,2016-11-25,196500,252500
8119,2016-11-25,2024-10-18,252500,342000
8120,1997-11-14,2006-01-13,63000,174000
8120,2006-01-13,2006-10-26,174000,195000
8120,2006-10-26,2016-12-02,195000,267500
8121,1995-08-11,2003-07-23,55500,144500
8121,2003-07-23,2004-07-23,144500,174950
8121,2004-07-23,2011-09-30,174950,185000
8121,2011-09-30,2018-02-19,185000,253000
8122,1999-12-03,2005-01-10,88500,173000
8122,2005-01-10,2009-09-01,173000,175000
8123,2001-10-31,2007-06-05,35000,190000
8123,2007-06-05,2017-12-14,190000,285000
8125,1998-10-23,2008-12-17,76000,220000
8125,2008-12-17,2014-08-29,220000,260000
8126,1995-07-24,1999-05-28,58000,80500
8126,1999-05-28,2001-02-02,80500,94000
8126,2001-02-02,2003-11-28,94000,162000
8126,2003-11-28,2007-06-21,162000,205000
8126,2007-06-21,2014-06-04,205000,250000
8126,2014-06-04,2021-12-17,250000,335500
8127,1998-02-12,1998-06-26,55100,78000
8127,1998-06-26,2003-12-19,78000,165000
8127,2003-12-19,2013-04-19,165000,195500
8127,2013-04-19,2022-08-01,195500,381500
8128,1995-07-07,1997-11-07,52000,49000
8128,1997-11-07,2002-09-19,49000,167500
8128,2002-09-19,2022-06-30,167500,320000
8129,2002-07-01,2013-09-13,153000,215000
8129,2013-09-13,2022-01-14,215000,317500
8130,2001-02-02,2013-07-26,112000,225000
8130,2013-07-26,2018-05-25,225000,290000
8130,2018-05-25,2022-10-07,290000,365750
8131,2002-04-30,2002-10-04,83000,138000
8131,2002-10-04,2004-03-01,138000,143000
8131,2004-03-01,2007-07-12,143000,210000
8131,2007-07-12,2014-03-25,210000,135000
8132,1998-04-14,2003-12-19,61950,136000
8132,2003-12-19,2019-03-08,136000,215000
8133,2001-06-29,2016-11-16,91000,177500
8136,1999-06-01,2003-12-10,70000,125000
8136,2003-12-10,2006-02-24,125000,145000
8136,2006-02-24,2006-06-30,145000,172000
8138,1996-12-06,1998-06-12,50000,84000
8138,1998-06-12,2014-03-21,84000,191000
8140,2004-07-02,2006-06-30,140000,142000
8142,2008-03-26,2023-03-06,200000,315230
8144,1999-06-04,2002-05-20,55500,110000
8144,2002-05-20,2007-08-30,110000,175500
8144,2007-08-30,2016-05-24,175500,190000
8144,2016-05-24,2020-11-06,190000,248750
8145,2000-02-25,2005-11-11,88500,164000
8145,2005-11-11,2021-01-15,164000,186000
8145,2021-01-15,2023-07-07,186000,256000
8147,1995-04-13,1999-11-26,54000,83000
8147,1999-11-26,2004-02-27,83000,160000
8147,2004-02-27,2009-07-08,160000,167500
8147,2009-07-08,2016-07-08,167500,207000
8147,2016-07-08,2021-09-20,207000,250000
8148,2002-08-30,2006-06-08,107000,154000
8150,2011-12-20,2015-10-26,146000,195000
8151,1997-02-05,2020-12-17,74000,350000
8154,1995-09-21,1998-11-04,45000,83500
8157,2003-09-01,2015-10-02,134000,200000
8158,2004-01-30,2016-01-22,140000,225000
8159,1996-08-23,2021-10-15,54000,245000
8160,1999-09-30,2006-09-01,72500,181000
8161,2006-06-13,2017-06-23,177500,300000
8161,2017-06-23,2019-12-03,300000,300000
8162,2005-08-18,2025-05-15,180000,350000
8163,2002-10-18,2021-04-21,106000,300000
8165,1997-09-05,2003-06-20,59950,132000
8165,2003-06-20,2006-07-24,132000,154000
8165,2006-07-24,2015-08-07,154000,203000
8166,1999-02-26,1999-07-30,40000,75000
8166,1999-07-30,2009-12-07,75000,167000
8167,1999-02-25,2005-07-13,58000,146000
8167,2005-07-13,2015-02-20,146000,191500
8167,2015-02-20,2017-03-31,191500,202500
8168,1998-11-30,2002-10-10,65500,130000
8168,2002-10-10,2007-10-09,130000,190000
8168,2007-10-09,2017-02-17,190000,190000
8168,2017-02-17,2017-04-07,190000,183000
8168,2017-04-07,2020-11-27,183000,200000
8169,1997-06-18,1999-09-22,46000,65000
8169,1999-09-22,2001-06-11,65000,82000
8169,2001-06-11,2002-03-28,82000,92500
8169,2002-03-28,2003-06-16,92500,120000
8169,2003-06-16,2005-09-14,120000,135000
8169,2005-09-14,2011-03-28,135000,152000
8169,2011-03-28,2024-04-08,152000,235000
8170,1999-08-27,2003-08-21,71000,132500
8170,2003-08-21,2015-03-02,132500,152500
8170,2015-03-02,2015-12-04,152500,205000
8171,1996-07-12,2000-11-21,46500,78500
8171,2000-11-21,2002-03-15,78500,92000
8171,2002-03-15,2002-09-06,92000,109950
8172,2021-12-10,2023-01-30,225000,425000
8173,2001-08-03,2005-09-09,82500,130000
8173,2005-09-09,2023-07-03,130000,257500
8175,1997-07-10,2008-07-18,71500,207000
8175,2008-07-18,2011-03-25,207000,190000
8176,2006-10-24,2021-05-21,163000,315000
8181,2002-09-27,2020-12-16,123000,250000
8182,1996-12-06,2008-01-18,59200,170500
8182,2008-01-18,2017-02-06,170500,216250
8182,2017-02-06,2022-04-29,216250,300000
8185,2002-06-14,2014-09-05,95000,216000
8186,2001-11-28,2005-10-21,90000,148000
8186,2005-10-21,2016-07-13,148000,190000
8186,2016-07-13,2019-09-20,190000,235500
8186,2019-09-20,2025-09-05,235500,310000
8187,1999-03-23,2007-08-24,64500,175000
8187,2007-08-24,2014-02-24,175000,189500
8188,1995-08-31,2003-10-31,57000,139950
8190,2004-02-06,2006-04-12,140000,159000
8192,2000-06-09,2002-12-05,57000,127000
8193,1996-05-03,2004-09-14,59995,196000
8195,2004-09-10,2006-11-30,215000,267000
8198,2006-06-15,2025-05-02,186000,350000
8199,2004-05-28,2020-10-16,173000,307500
8202,2006-11-24,2019-04-08,184450,285000
8203,2002-09-27,2019-03-13,150000,260000
8206,2013-05-16,2024-01-03,190000,390000
8207,1997-04-16,2004-04-23,71500,163500
8207,2004-04-23,2010-05-07,163500,199950
8207,2010-05-07,2021-06-30,199950,322000
8208,2000-02-18,2010-10-05,114000,235000
8210,2017-04-21,2023-06-16,280000,385000
8215,2002-03-28,2015-02-03,106000,215000
8217,2001-10-05,2006-02-03,114000,180000
8218,1997-08-22,2002-06-28,70000,135000
8219,1999-02-24,2005-07-28,70500,156000
8219,2005-07-28,2024-04-08,156000,300000
8220,1999-11-05,2015-02-18,78950,195000
8221,2000-04-28,2005-11-21,87500,157000
8221,2005-11-21,2014-02-07,157000,178500
8221,2014-02-07,2022-12-02,178500,282000
8222,2019-05-03,2025-01-13,255000,300000
8226,2005-06-27,2011-01-28,85000,158500
8226,2011-01-28,2018-03-23,158500,220000
8226,2018-03-23,2024-03-15,220000,290000
8228,1998-11-20,2003-07-18,60000,135000
8228,2003-07-18,2007-11-30,135000,190000
8228,2007-11-30,2017-08-25,190000,229950
8230,2000-12-08,2002-11-22,102500,142500
8230,2002-11-22,2020-07-17,142500,292000
8231,1995-07-07,2004-04-16,52000,158000
8231,2004-04-16,2011-08-19,158000,195000
8237,2008-08-01,2013-06-26,272500,285500
8240,1997-02-12,2006-12-11,83000,265500
8241,2018-01-31,2025-03-07,199950,290000
8242,2021-02-05,2021-09-28,200000,303000
8244,1997-07-01,2001-08-24,55000,105000
8244,2001-08-24,2004-07-30,105000,177500
8249,2002-03-27,2011-09-09,127000,195000
8250,2013-08-16,2021-02-15,175000,249000
8251,2002-12-23,2019-12-13,139950,238000
8252,2002-12-06,2004-04-30,120000,149000
8252,2004-04-30,2020-10-30,149000,238000
8252,2020-10-30,2021-10-15,238000,305000
8254,2001-07-31,2005-01-23,101000,150000
8254,2005-01-23,2007-03-07,150000,190000
8254,2007-03-07,2009-08-24,190000,188000
8254,2009-08-24,2015-10-16,188000,225000
8254,2015-10-16,2025-10-03,225000,336500
8259,2001-04-09,2001-09-21,85000,111000
8259,2001-09-21,2019-10-14,111000,230000
8262,2019-03-29,2025-01-07,263000,390000
8264,2004-08-10,2015-04-28,240000,200000
8265,2002-07-19,2006-08-25,170000,170000
8266,1996-10-28,2005-12-12,42000,110000
8266,2005-12-12,2006-05-31,110000,111000
8268,2001-09-03,2006-10-20,87500,119000
8270,1995-08-24,1999-04-07,53000,47500
8270,1999-04-07,2005-12-02,47500,117000
8270,2005-12-02,2020-09-04,117000,152000
8270,2020-09-04,2025-12-05,152000,190000
8272,2015-08-20,2016-03-31,137000,145000
8272,2016-03-31,2022-11-03,145000,195000
8272,2022-11-03,2025-08-13,195000,207500
8276,2000-07-28,2002-09-20,131000,150000
8276,2002-09-20,2018-03-09,150000,285000
8277,2000-12-15,2016-07-15,208500,340000
8278,2000-07-28,2002-07-26,132950,180000
8279,2000-06-23,2001-07-13,189950,215000
8279,2001-07-13,2015-06-19,215000,338000
8280,2000-09-08,2004-09-30,131000,227500
8280,2004-09-30,2011-02-11,227500,245000
8280,2011-02-11,2018-12-13,245000,312000
8281,2000-05-26,2004-01-23,189000,248000
8281,2004-01-23,2007-04-20,248000,292000
8281,2007-04-20,2014-10-31,292000,342000
8282,2000-08-18,2002-03-11,130000,145000
8283,2000-06-30,2001-07-31,198500,222000
8283,2001-07-31,2003-08-22,222000,249995
8283,2003-08-22,2004-09-03,249995,285000
8283,2004-09-03,2020-10-27,285000,350000
8284,2000-11-24,2013-05-03,123000,190000
8284,2013-05-03,2015-01-08,190000,245000
8285,2000-06-30,2006-03-14,185000,288500
8285,2006-03-14,2008-05-21,288500,307500
8285,2008-05-21,2014-12-17,307500,330000
8285,2014-12-17,2021-05-28,330000,350000
8286,2000-07-31,2010-08-20,131950,225000
8287,2000-11-30,2005-11-04,179000,269950
8287,2005-11-04,2010-07-23,269950,282500
8288,2001-06-25,2011-01-26,110000,155000
8288,2011-01-26,2021-08-16,155000,185000
8288,2021-08-16,2023-11-03,185000,205000
8289,2017-12-05,2022-05-23,171000,205000
8289,2022-05-23,2024-05-17,205000,222500
8290,2001-06-29,2004-05-28,106495,156500
8290,2004-05-28,2006-12-21,156500,166500
8290,2006-12-21,2014-11-14,166500,156000
8291,2001-04-30,2015-04-30,110995,167000
8292,2001-06-01,2004-07-02,108950,151000
8292,2004-07-02,2021-12-20,151000,178000
8292,2021-12-20,2025-07-18,178000,203000
8293,2001-06-12,2002-06-21,121000,133500
8293,2002-06-21,2018-11-09,133500,183000
8293,2018-11-09,2025-03-27,183000,201000
8294,2001-06-28,2004-10-01,106995,150000
8294,2004-10-01,2019-10-17,150000,164000
8295,2016-11-10,2022-02-15,165000,210000
8296,2001-06-18,2002-04-26,115000,129950
8296,2002-04-26,2005-09-09,129950,156000
8296,2005-09-09,2025-06-11,156000,220000
8297,2011-01-22,2014-03-28,147000,159000
8298,2004-12-10,2024-02-16,151000,218000
8299,2001-05-18,2007-01-18,120000,169750
8299,2007-01-18,2015-05-26,169750,178000
8299,2015-05-26,2024-07-31,178000,214000
8300,2005-10-28,2016-01-05,152500,180000
8302,2001-04-30,2024-09-27,110000,212000
8303,2000-12-19,2018-02-19,189950,220000
8304,2001-07-31,2023-11-24,179995,168000
8304,2023-11-24,2024-02-16,168000,220000
8305,2010-05-07,2014-10-23,245000,330000
8305,2014-10-23,2018-07-06,330000,395000
8306,2005-03-31,2018-01-05,215000,320000
8308,1999-02-17,2016-03-31,95000,350000
8308,2016-03-31,2025-11-07,350000,531000
8314,1996-04-01,2014-05-30,57000,272500
8315,1997-03-07,1999-09-16,79950,97500
8316,1997-06-20,2014-09-29,57750,275000
8318,2018-09-27,2024-12-04,372000,470000
8323,1995-05-31,2007-02-02,74200,235000
8324,1995-06-30,2024-07-12,83500,415000
8326,2017-04-05,2025-07-23,285000,415000
8330,2020-12-11,2023-01-27,280000,475000
8337,1997-09-30,2000-07-07,87500,135000
8337,2000-07-07,2012-07-02,135000,250000
8337,2012-07-02,2025-07-16,250000,475000
8340,2015-12-14,2024-10-03,243000,315000
8341,2003-09-12,2019-06-28,148500,319000
8341,2019-06-28,2022-07-22,319000,450000
8341,2022-07-22,2025-12-08,450000,447000
8345,2007-08-24,2019-10-15,204950,310000
8347,1997-04-18,2006-08-18,68500,212000
8348,2004-01-30,2020-02-14,90670,265000
8350,1999-07-26,2004-02-06,106000,180000
8351,1995-02-17,1998-03-06,54500,74950
8353,2006-03-31,2018-07-04,172000,255000
8353,2018-07-04,2024-05-03,255000,290000
8354,2020-08-25,2025-10-24,215000,385000
8358,2001-03-16,2007-08-01,115000,234000
8359,1998-06-19,2003-07-18,86500,160000
8359,2003-07-18,2010-04-14,160000,210000
8359,2010-04-14,2025-03-31,210000,375000
8360,1999-05-07,2000-04-28,89000,105000
8360,2000-04-28,2009-05-05,105000,175000
8360,2009-05-05,2017-12-14,175000,300000
8366,1999-07-26,2007-02-28,85000,229450
8367,2016-02-29,2017-02-03,203250,286500
8368,2004-07-01,2011-09-30,165000,225000
8369,2002-09-11,2007-08-03,139000,208000
8369,2007-08-03,2012-11-22,208000,220000
8370,2014-10-23,2019-08-09,235000,270000
8372,2003-11-28,2009-12-04,85000,182000
8376,2016-07-29,2025-02-18,150000,450000
8378,2001-02-05,2015-05-15,97000,225000
8378,2015-05-15,2025-01-31,225000,330000
8379,2020-03-18,2025-09-05,260000,367500
8386,2005-04-13,2013-05-17,172400,210000
8393,2001-11-07,2004-07-05,97500,185950
8393,2004-07-05,2023-12-07,185950,315000
8396,1996-04-01,2000-06-30,67500,95500
8396,2000-06-30,2009-06-19,95500,175000
8396,2009-06-19,2012-09-28,175000,196000
8397,1997-02-12,2000-08-15,68000,118000
8397,2000-08-15,2004-11-08,118000,168000
8397,2004-11-08,2016-10-06,168000,260000
8397,2016-10-06,2024-07-29,260000,365000
8398,2001-01-29,2023-03-22,140000,452000
8399,1997-07-31,2001-09-14,92500,142500
8401,1998-08-07,2005-12-09,85000,207000
8401,2005-12-09,2022-03-11,207000,300000
8408,1998-05-22,2025-06-26,87250,510000
8409,2014-11-20,2023-06-01,250000,359000
8411,2015-08-04,2024-01-16,232000,365000
8415,1997-01-06,2014-02-07,67950,306100
8417,2011-04-06,2013-09-03,190000,215000
8418,2013-07-29,2016-07-25,274000,337300
8419,1996-06-28,2000-09-15,69000,124000
8419,2000-09-15,2006-11-29,124000,220000
8420,2011-02-18,2014-11-07,177000,250000
8420,2014-11-07,2022-07-29,250000,379000
8421,2007-05-25,2023-07-24,310000,445000
8426,2018-04-11,2020-03-13,280000,375000
8427,2012-02-17,2012-08-30,214000,260000
